account_id;transaction_count;transaction_value_count
3240;217;8220.808294930875
95;217;10525.39124423963
898;217;5819.003686635945
1420;217;1915.6617511520735
336;217;6866.089861751152
3272;217;5679.489400921659
3491;217;5498.360829493088
2028;217;11169.064976958525
586;217;2931.496313364055
1581;216;3964.002314814815
2530;216;7327.24212962963
3672;216;6222.615740740741
3472;216;5568.276851851852
339;216;12879.660185185186
1611;216;3915.138425925926
2923;216;1781.822222222222
4121;216;3004.9324074074075
1906;216;8166.449537037038
3758;216;2989.659722222222
3614;216;8647.361574074075
3601;216;2137.061111111111
1642;216;2529.513425925926
2058;216;1430.0671296296296
2783;215;2515.155813953488
260;215;3754.8623255813955
4081;215;5014.360465116279
3269;215;12629.209302325582
3111;215;7197.711162790697
2731;215;8790.178139534884
1257;215;6989.384651162791
1369;215;4198.341395348837
2450;215;7984.090697674418
75;215;5050.630232558139
990;215;7235.86
412;215;10383.282325581396
853;215;5496.221860465116
893;215;9604.679069767442
819;214;8454.595794392524
3764;214;1733.8584112149533
3772;214;8790.314018691588
804;214;2883.5205607476637
9138;214;7464.073364485981
2334;214;5437.592990654205
3270;214;7755.3855140186915
568;214;5435.391121495327
2803;214;13128.41121495327
9455;214;9880.378971962617
7990;214;13452.052803738317
2301;214;7715.7401869158875
1620;213;2244.962441314554
676;213;2361.6150234741785
10202;213;7444.954929577464
1698;213;6360.667136150235
5269;213;6074.443661971831
2753;213;7560.499061032864
625;213;14939.738497652581
3297;213;7319.473708920187
2677;213;5580.622535211268
2853;213;1708.0215962441314
720;213;2668.5136150234744
2119;213;3731.0910798122068
1211;212;2234.8212264150943
5125;212;10580.179716981133
2516;212;6497.317452830189
607;212;1318.8608490566037
848;212;2865.6608490566036
131;212;4508.344339622641
2994;212;6264.880660377358
3311;212;11212.92641509434
3390;212;4812.985849056604
3131;212;8107.207075471698
3231;212;2240.238679245283
2648;212;3403.5707547169814
267;211;1975.447393364929
515;211;1769.6559241706161
3534;211;4405.705213270143
1142;211;1433.1938388625595
84;211;11255.514691943128
1357;211;1539.8232227488152
1427;210;4819.920952380952
4589;210;2469.6995238095237
4969;210;13323.08761904762
1622;210;2286.0561904761903
1756;210;7021.792380952381
54;210;1346.5457142857142
2702;210;8726.708095238095
8268;210;3760.5238095238096
1135;210;1818.404761904762
366;210;5757.2209523809515
169;210;5022.276666666668
3881;210;2596.2819047619046
1004;210;14620.234285714287
554;209;2134.1157894736843
2047;209;1937.7114832535885
3597;209;12632.988995215312
433;209;3327.5095693779904
1769;209;2682.346889952153
110;209;6839.223444976076
2836;209;7403.867942583732
1886;209;9407.5004784689
1696;209;1253.0004784688995
468;209;7532.88947368421
3399;209;4666.090909090909
2074;208;8023.29951923077
275;208;1117.8009615384615
248;208;11610.811057692308
1520;208;2161.4735576923076
359;208;2370.346153846154
4361;208;16012.252403846154
2655;208;5721.807211538461
1580;208;11338.72403846154
608;208;1925.9870192307692
4293;208;12978.68221153846
8998;208;8824.54375
10404;208;5957.950961538461
1904;208;2898.9028846153847
101;208;6146.900961538461
3810;207;2457.4971014492753
2598;207;13209.785990338165
1691;207;977.6695652173913
1655;207;5545.630917874397
1395;207;2545.2753623188405
1759;207;3460.7951690821255
917;207;3292.7628019323674
1280;207;1964.4666666666665
3357;207;2538.088888888889
2533;207;2636.2164251207732
500;206;9875.775242718446
2437;206;1018.3810679611651
3795;206;6482.397087378641
1760;206;1556.302427184466
803;206;12545.738349514564
4994;206;10195.773300970874
1251;206;8700.730097087378
9037;206;4143.294174757281
1901;206;7057.117475728155
3998;206;5516.62281553398
4269;206;12677.733009708738
256;206;8659.956796116505
1800;206;6531.295145631068
2003;206;18239.57427184466
3862;206;12611.066990291261
1548;206;1370.078640776699
9201;206;11814.67281553398
3115;206;11196.760194174758
1737;206;4335.2495145631065
10445;205;7657.469756097561
4253;205;15130.900975609757
874;205;5875.963414634146
3854;205;1243.5517073170731
875;205;2617.077073170732
7636;205;6647.546341463415
473;205;3186.309756097561
842;205;2105.8926829268294
715;205;4689.454634146341
155;205;2263.9848780487805
145;204;3228.8191176470586
1160;204;8713.037254901961
2348;204;5433.599999999999
7890;204;2988.130882352941
1963;204;8282.259803921568
957;204;1477.3862745098038
1961;204;2186.298529411765
2134;204;3736.241666666667
2688;204;1848.5053921568626
1104;204;6035.220588235294
3550;204;4293.411764705882
1660;203;12569.55960591133
8742;203;3833.716748768473
2309;203;6593.458128078818
285;203;8992.549753694582
7907;203;10202.351231527095
1403;203;6315.7541871921185
2341;203;1042.442857142857
2935;203;1266.5738916256157
1564;203;2393.155172413793
3247;203;2534.0256157635467
924;202;1309.39900990099
10520;202;11559.106435643564
2931;202;1791.4440594059406
5817;202;13983.631683168318
3638;202;12584.199999999999
1461;202;14789.191089108912
9241;202;8281.735148514852
2383;202;3672.534158415842
6062;202;11507.826237623762
1241;202;1998.2945544554455
2889;202;13028.827227722773
2795;201;5794.382089552239
3729;201;1881.932338308458
2101;201;1244.7562189054727
1700;201;8869.676119402984
331;201;2560.6711442786072
3373;201;7064.048258706467
3148;201;1659.047263681592
2043;201;2861.0238805970152
8926;200;4270.2545
1623;200;9236.536
9494;200;5331.221
3312;200;971.6189999999999
4214;200;12521.4195
3084;200;8215.2605
2041;200;2392.1725
2157;200;5673.096500000001
3089;200;12784.6985
3562;200;12685.583
3532;200;5277.5380000000005
968;200;4472.406
3520;200;7691.924
1758;199;7892.3130653266335
5661;199;12878.243718592965
332;199;1631.4386934673366
2936;199;4319.995477386935
1538;199;17818.06030150754
1741;199;1947.3447236180903
2624;199;10043.344723618091
2350;199;11007.917587939699
2916;199;3454.865829145729
1036;199;8915.719095477387
490;199;1276.8341708542714
2288;199;8013.108040201005
4462;199;9752.94824120603
532;199;16745.165829145728
10710;199;6945.095979899498
1298;199;4696.342713567839
3942;199;12275.04824120603
2475;199;3693.8638190954775
674;199;1833.8180904522612
3726;198;10298.830808080807
2474;198;1275.8050505050505
42;198;3005.020202020202
1690;198;2532.8282828282827
3664;198;12413.416161616162
2674;198;2785.1000000000004
1058;198;7643.254545454545
6461;198;9953.653535353535
6265;198;11291.70202020202
2835;198;2026.9575757575756
132;198;12807.854040404041
3170;198;3181.207575757576
9504;198;14207.610606060605
1704;198;2662.911616161616
2577;197;2399.7685279187817
53;197;1828.0091370558375
4794;197;4491.122842639594
312;197;4650.144670050761
1471;197;5690.596446700508
2544;197;2269.3299492385786
3189;196;7408.899489795918
3799;196;4424.906632653061
152;196;2048.4010204081633
4320;196;14682.236734693877
1349;196;2212.6285714285714
3783;196;3785.5183673469387
1791;196;5088.687244897959
5133;196;9659.751530612246
69;196;2556.811224489796
3645;196;5195.083673469388
746;196;2138.716836734694
5395;196;9078.154081632652
1943;196;4573.024489795918
3858;196;2637.0270408163265
8225;196;5035.859693877551
3559;196;5414.276530612245
9513;196;7105.565306122449
1692;196;8476.80051020408
4173;196;2353.839285714286
1396;196;13057.919387755102
3199;195;6604.84564102564
3689;195;11813.701025641027
3203;195;1300.4538461538461
937;195;1704.0784615384614
1614;195;8763.905128205128
1220;195;2158.9307692307693
2602;195;3944.0953846153843
3993;195;7494.1871794871795
2015;195;3208.2641025641024
558;195;3076.6994871794873
6157;194;13585.457731958762
2520;194;1587.2268041237114
7733;194;14108.68350515464
1311;194;5802.930927835052
4585;194;4487.170103092783
3890;194;3719.2711340206183
632;194;939.4128865979382
1196;194;12765.253092783505
2565;194;2522.8675257731957
3016;194;5757.437628865979
3584;194;11075.377835051546
1927;194;1365.2953608247421
976;194;8031.661855670102
414;193;6878.444559585492
3673;193;1383.7341968911917
3234;193;1883.9658031088084
3746;193;6267.797409326425
10478;193;11961.10932642487
3363;193;1848.6865284974094
3426;193;8365.587046632125
1528;193;6226.9559585492225
1903;193;1388.9424870466323
3519;193;1740.9694300518133
2346;193;5540.762176165804
5445;193;3381.0601036269427
1530;193;2418.9062176165803
1936;193;1274.2937823834197
1263;193;12024.405699481864
2409;192;3893.8109375
1083;192;3502.4833333333336
809;192;7809.628125
933;192;2426.6843750000003
1722;192;7881.742708333334
392;192;4637.838020833334
8772;192;3912.7635416666667
51;192;6887.197395833333
3192;192;3437.930208333333
4456;192;11495.902604166666
5362;192;8158.7140625
2545;192;3644.0614583333336
877;192;2295.31875
2358;192;4201.116145833334
2906;191;5103.873298429319
436;191;2648.3366492146597
1624;191;1992.8371727748693
8784;191;10743.861780104711
894;191;2750.50890052356
7926;191;12407.59895287958
1405;191;1473.719895287958
9826;191;10692.783769633508
3989;191;1825.1057591623037
10345;191;3905.2104712041883
621;191;8538.491623036649
2522;191;9275.793193717278
687;191;4475.669633507853
2403;191;2225.3303664921464
3973;190;4488.4157894736845
10807;190;12352.042105263157
241;190;1345.0494736842104
7262;190;5400.7542105263165
3003;190;3695.0
4258;190;13153.04052631579
1223;190;4037.842631578947
9167;190;7580.13947368421
731;190;1736.947894736842
3582;190;1184.7473684210527
3280;190;5193.743684210526
3455;190;12340.97842105263
3572;189;2356.8518518518517
2246;189;12953.861904761905
10436;189;2794.26455026455
9031;189;4031.6619047619047
3952;189;2241.7698412698414
3967;189;12677.080952380951
2873;189;4360.39417989418
3437;189;15724.208465608464
1577;189;1265.1814814814813
3578;189;4939.270899470899
481;189;1998.888888888889
2445;189;13715.959788359787
3384;189;2316.0354497354497
5505;189;12898.718518518517
2605;189;2777.3460317460317
264;189;2626.1349206349205
3193;189;7309.851322751322
1326;189;1589.8280423280423
3206;189;6277.27671957672
646;189;3909.319047619048
3680;189;1968.605291005291
3721;189;1147.0079365079366
1170;189;9225.781481481481
3180;189;5572.868783068783
1103;189;10039.967195767196
1649;188;4212.0244680851065
2893;188;1139.5867021276595
2278;188;4718.759042553192
4660;188;8588.025531914895
2871;188;2598.007446808511
2397;188;2004.2436170212766
6686;188;11411.327127659575
2562;188;1350.0654255319148
3624;188;10753.857978723405
2652;188;6856.267021276595
1670;188;1468.293085106383
525;188;9630.434574468085
337;188;11358.768617021276
3251;188;1247.497340425532
3118;187;6281.004812834224
3358;187;1109.653475935829
4447;187;10446.916577540107
2909;187;4374.016042780749
1067;187;15217.212299465242
7240;187;5752.218716577539
3322;187;8645.412834224599
4768;187;14109.937433155079
3591;187;8964.889839572192
1672;186;6958.118817204301
6649;186;10793.659139784946
11;186;1387.6349462365592
1270;186;4531.424731182796
2033;186;4264.162365591397
417;186;13283.724193548389
3677;186;1384.0086021505376
1777;186;6499.443548387097
4;186;1886.9430107526882
1320;186;3880.8064516129034
3706;186;2983.4709677419355
3485;186;4833.166666666667
251;186;3718.3758064516132
2263;186;6602.009677419355
3418;186;12047.38440860215
210;186;6438.062903225807
2650;186;6416.685483870968
840;186;9460.210752688172
1716;186;5469.296236559139
631;185;1637.9794594594596
1365;185;1585.422162162162
5024;185;4174.338378378378
531;185;1255.7572972972973
4144;185;10934.232432432433
3088;185;8608.445405405404
1452;185;8746.277837837837
486;185;2906.7897297297295
1893;185;14084.943783783785
1007;185;3345.5232432432435
580;185;3134.9021621621623
2772;185;4761.122162162162
8523;185;13661.783243243242
2289;185;6070.7740540540535
1980;185;4227.66054054054
2106;185;5007.847567567568
1238;185;2334.463243243243
1606;185;2563.09027027027
810;185;1840.3497297297297
2498;185;3815.729189189189
103;185;9268.925945945946
3055;184;2126.1342391304347
3317;184;1319.6608695652174
6512;184;5434.191847826087
8628;184;8316.672282608695
2727;184;6410.0864130434775
3294;184;4543.963586956522
1122;184;4594.720652173913
936;184;1574.5195652173911
4383;184;11970.989673913044
1819;184;8571.990217391303
3974;184;6028.08804347826
9333;183;12028.09781420765
2635;183;12323.253551912569
2621;183;2079.928961748634
762;183;2444.9890710382515
2977;183;13338.643715846994
1086;183;843.4355191256831
10694;183;6580.5278688524595
3979;183;4283.118032786885
3092;183;2161.7453551912567
278;183;7736.238797814208
3976;183;2116.6486338797813
3446;183;14095.420765027322
2274;183;2031.5814207650274
9548;182;6138.105494505494
3530;182;2393.793406593407
923;182;2066.873076923077
1111;182;8244.253296703297
9528;182;8790.857142857143
487;182;10379.938461538462
1407;182;14226.384065934066
1358;182;2313.397252747253
1859;182;2564.2027472527475
2473;182;1021.0027472527472
2416;182;7173.81978021978
798;182;1516.7571428571428
1102;182;2966.5516483516485
1543;182;2766.1758241758243
1683;182;3320.453296703297
615;182;1037.1010989010988
357;181;1043.7165745856355
3733;181;13681.736464088397
1846;181;1337.0099447513812
2630;181;8403.417127071823
5602;181;11160.63093922652
3803;181;3439.3607734806633
3502;181;8889.616574585636
137;181;7861.501104972375
2953;181;2308.290055248619
3228;181;13142.279005524862
3439;181;6983.032596685082
11027;181;4719.61270718232
2821;181;3221.5049723756906
3318;181;921.553591160221
65;181;7499.7077348066305
895;181;1046.5530386740331
1682;181;2381.2303867403316
1431;181;2384.958011049724
6706;180;3745.2194444444444
3486;180;1656.0638888888889
3436;180;1457.911111111111
1591;180;9493.011666666667
2232;180;3636.98
2930;180;13266.662777777778
959;180;1679.2994444444446
2235;180;4156.573333333333
10607;180;11155.03611111111
602;180;2282.9394444444442
1709;180;6737.131111111112
2699;180;12742.731111111112
824;180;3433.4566666666665
766;180;7541.676111111111
2102;180;4051.4755555555553
2764;180;5250.276111111111
3020;180;2238.5694444444443
3315;180;5436.280555555555
32;180;7660.787222222222
2622;179;4816.7519553072625
2506;179;12433.717318435754
826;179;2828.1122905027933
3659;179;3624.6424581005585
491;178;7434.002808988764
242;178;7766.798314606742
116;178;9032.74831460674
2719;178;2277.0955056179773
739;178;9324.951685393258
3809;178;3181.7893258426966
3080;178;2281.221348314607
1867;178;10966.394382022472
356;178;7152.87808988764
335;178;2130.738202247191
1562;178;1234.6511235955056
780;178;7782.534269662922
9631;177;5682.88813559322
9549;177;12460.306779661016
1629;177;2132.546327683616
3553;177;7432.824858757062
269;177;1371.535593220339
3303;177;8986.708474576271
348;177;8043.161016949152
1070;177;6352.69604519774
3422;177;9503.4197740113
10493;177;9331.93220338983
3021;177;7722.888700564972
10905;177;2966.120338983051
3821;177;3495.6293785310736
2389;177;8082.250282485876
1916;177;2925.1118644067797
167;177;15568.289830508473
1274;177;12949.223163841807
253;177;9724.026553672316
6495;177;6680.21186440678
3946;176;6162.168181818182
294;176;4222.752272727273
1991;176;6449.780113636364
1732;176;9055.599431818182
303;176;5550.898295454545
633;176;2045.2068181818183
3966;176;1665.0295454545455
2114;176;3835.64375
3696;176;8041.744886363637
4550;176;2430.365909090909
338;176;1555.1926136363638
1550;176;3233.688068181818
2295;176;13041.214204545455
1510;176;8611.010227272727
80;176;1384.6539772727274
2287;175;9254.719428571429
2973;175;5472.086285714286
3320;175;1235.0417142857143
3694;175;4410.954857142857
10915;175;4393.599428571429
4803;175;2146.9691428571427
3349;175;7382.623428571429
7520;175;6829.274285714286
1329;175;4064.934857142857
1323;175;7826.633142857143
2752;175;3163.3342857142857
2965;175;2337.919428571429
2418;175;16243.902857142857
209;175;1241.5462857142857
6902;175;3386.1794285714286
1613;175;2675.677714285714
3079;175;1266.4805714285715
3338;174;6077.190804597701
946;174;7751.016666666666
3219;174;8243.471264367816
3887;174;1520.7793103448275
286;174;9557.824137931035
878;174;8600.197701149425
2686;174;2383.997701149425
1885;174;2843.6402298850576
3525;174;2255.059195402299
9153;174;2691.8603448275862
1216;174;1652.5178160919538
695;174;9264.57816091954
301;174;1215.7080459770116
2593;174;7055.014942528736
1266;173;7636.454335260116
1910;173;6552.69132947977
2914;173;2956.8329479768786
5837;173;10415.95028901734
3859;173;10391.469364161849
516;173;2608.1109826589595
3907;173;10772.565317919076
1932;173;5855.031791907514
2872;173;4333.3913294797685
11231;173;12635.164739884392
2833;173;1973.592485549133
1504;173;8436.285549132948
1455;173;3299.1433526011565
2870;173;3609.145664739884
3774;172;4585.678488372093
5063;172;5819.553488372093
3248;172;1697.668023255814
1920;172;3118.0441860465116
2095;172;8866.266860465115
1383;172;2444.550581395349
2855;172;1716.5796511627907
1341;172;1292.2808139534884
1206;172;2319.10988372093
1964;172;2540.603488372093
1469;172;2471.2383720930234
2255;171;1298.2461988304094
3200;171;11965.970760233919
603;171;4765.9473684210525
1582;171;2163.0742690058482
2236;171;7644.018713450292
2032;171;2535.6339181286553
732;171;6568.056725146199
2774;171;2597.1730994152044
3968;171;7489.00701754386
7637;171;8492.995321637427
3793;171;4342.761988304093
1444;171;1431.036842105263
1040;171;12477.516959064327
1037;171;4801.816374269006
2692;170;2337.3135294117646
2567;170;1675.4823529411765
2904;170;7280.454705882354
2505;170;1488.7341176470588
2737;170;7087.6835294117645
479;170;1317.0841176470587
1045;170;2319.961764705882
2026;170;4551.108235294118
2441;170;5425.554117647059
3631;170;2223.7376470588238
11244;170;11844.909411764707
3301;170;6706.580000000001
3178;169;1022.6656804733727
7745;169;12036.847337278106
181;169;4199.891715976331
1482;169;6723.329585798816
1094;169;2003.18224852071
268;169;10440.4449704142
1464;169;16835.879881656805
1869;169;9041.925443786982
725;169;1623.4869822485207
3899;169;7284.113609467456
1607;169;9580.49349112426
3351;169;2134.0041420118346
1212;169;2876.96449704142
3191;169;3414.2846153846153
3931;169;8592.946153846153
291;169;15410.709467455621
6927;169;8636.512426035504
1957;169;1429.569230769231
2105;168;1852.8958333333333
2988;168;12602.474999999999
2967;168;4484.650595238096
2570;168;1240.7916666666667
1973;168;996.9238095238096
1328;168;13367.014880952382
514;168;5119.8875
3090;168;9710.279166666665
2483;168;7997.411904761904
1384;168;13268.705952380953
2395;168;3064.392261904762
7966;168;8347.041071428572
5726;168;10363.978571428572
1289;168;8667.905357142858
2214;168;5989.405357142857
8038;168;7672.570833333333
1463;167;1444.2005988023952
257;167;9762.453293413173
2990;167;1963.776646706587
557;167;1282.4497005988023
2710;167;15102.380239520959
3531;167;2473.2383233532933
4033;167;3884.70119760479
2844;167;9205.276646706587
4626;167;12433.39880239521
658;167;1876.6814371257485
2233;167;2320.1562874251495
9510;167;6025.8251497005995
1977;167;3924.4574850299405
2112;167;3980.0640718562872
2720;167;12418.697604790419
3848;167;4260.420958083832
3061;167;1260.514371257485
949;167;5991.911377245508
3116;167;7502.446706586827
3162;167;9065.444311377245
1922;167;7973.829341317365
1376;167;1817.8413173652696
865;166;1282.1524096385542
3971;166;6987.6885542168675
1137;166;1293.3915662650602
1002;166;1592.789156626506
1374;166;17180.57951807229
297;166;2276.5493975903614
1945;166;7952.048192771084
10954;166;4746.753614457831
302;166;2420.5024096385546
2104;166;4777.853012048193
1426;165;1746.4975757575755
2548;165;2890.10303030303
444;165;3063.629090909091
1066;165;16186.272121212121
1715;165;11812.396969696969
2344;165;1664.3218181818181
3434;165;1060.1575757575758
296;165;1768.5903030303032
1744;165;2292.0048484848485
2734;165;2727.4769696969697
749;165;2546.2654545454543
1233;165;1386.9763636363637
2359;165;2303.6539393939397
1997;165;2263.1206060606064
3815;165;11225.2
3626;164;4414.04756097561
409;164;4069.767073170732
1219;164;2897.8408536585366
3205;164;1764.966463414634
2004;164;8893.153658536585
194;164;1763.0048780487805
2374;164;1436.6030487804878
1271;164;2902.0463414634146
6510;164;10823.504878048781
836;164;2663.557926829268
2887;164;8222.025609756098
3569;164;2251.692682926829
3397;164;7526.763414634146
2223;164;1880.9445121951221
1113;164;3368.4091463414634
3518;164;8451.128658536585
3329;164;6557.440853658537
8320;163;9347.404294478527
10645;163;15529.61411042945
2591;163;2128.7214723926377
2780;163;6553.957055214724
1996;163;10255.551533742331
76;163;3559.665644171779
1847;163;2049.723312883436
2225;163;1768.1680981595093
373;163;4339.218404907975
3937;163;2192.8723926380367
1900;163;9189.042331288343
184;163;8628.81717791411
10220;163;7115.455828220859
986;163;2278.776073619632
3776;163;7767.839263803681
2207;163;10199.521472392638
984;163;4456.280981595092
3249;162;7099.592592592592
2262;162;15755.904320987655
2888;162;1481.4753086419753
416;162;1658.482098765432
858;162;8743.146296296296
911;162;7556.467901234568
3442;162;1345.295061728395
565;162;2203.85
2535;162;4560.2
8688;162;5737.881481481481
1480;162;12860.917283950617
971;162;3850.3944444444446
3769;162;2522.982098765432
3956;162;3773.0395061728395
1003;162;7297.267283950618
3130;162;2123.0925925925926
4439;162;2271.8987654320986
791;162;2043.4216049382715
2108;162;5680.795061728395
526;162;6197.482716049382
618;161;9003.254037267081
2240;161;13069.001863354037
7632;161;7899.184472049689
2360;161;7306.298757763976
1439;161;1296.1105590062111
1913;161;1831.4291925465836
8094;161;15601.557763975154
3451;161;7970.203726708075
3590;161;9161.33850931677
9677;161;4835.309316770186
2976;161;6251.810559006211
1733;161;12202.47950310559
6950;161;8484.919254658385
578;161;5272.507453416149
3179;161;5317.608695652174
263;161;10378.490683229813
3143;161;3598.5484472049693
1558;161;2333.3670807453414
2725;160;5497.1431250000005
3568;160;2096.81625
3498;160;2835.0474999999997
2804;160;3074.67625
1490;160;13037.759375
955;160;5470.64875
3114;160;2992.809375
1450;160;2410.41
10361;160;17625.75
1014;160;2454.100625
2659;160;3292.4837500000003
2230;160;2094.20625
1917;160;1892.55
2131;160;2032.49375
3337;160;15478.849375
617;160;9965.76625
692;160;6595.190625
2191;160;5123.07875
1612;160;9605.129375
2961;160;1650.921875
2212;160;2173.441875
2086;160;17291.93125
204;159;1165.8125786163523
503;159;5580.187421383648
1265;159;2674.914465408805
3066;159;4983.8685534591195
3015;159;1088.396855345912
2016;159;1089.17106918239
921;159;2133.0597484276727
987;159;4586.253459119497
472;159;17553.445283018867
3359;159;1595.2597484276728
2407;159;4308.88679245283
3928;159;2563.7433962264154
1895;159;7076.323899371069
3723;159;3484.4100628930814
595;159;12203.43710691824
3394;159;2090.4993710691824
3155;158;7322.06329113924
2537;158;15719.254430379748
2034;158;8487.056329113924
3144;158;2478.9854430379746
10857;158;8534.55
2509;158;11941.01582278481
1363;158;6692.987341772152
382;158;1070.2753164556962
3239;158;8321.813924050633
2432;158;2179.313924050633
3800;158;2832.4056962025315
10257;158;14227.998734177214
431;158;6457.229113924051
329;158;8203.52658227848
3495;158;9685.908860759495
1121;158;7515.031012658227
3872;158;4197.48164556962
2117;158;4705.928481012658
3647;158;3845.6778481012657
3278;158;10313.029746835442
2590;158;905.7012658227848
1310;158;3247.3639240506327
1068;158;5489.2411392405065
1508;157;13341.11847133758
2792;157;1593.0159235668789
812;157;7544.793630573249
2825;157;9569.431210191082
9730;157;3370.2885350318475
3432;157;2180.8942675159237
2709;157;920.6146496815287
10148;157;4095.7133757961783
2950;157;8009.021019108281
2012;157;2684.871974522293
3994;157;15329.596178343949
4537;157;11529.743312101911
4010;157;5154.503821656051
1259;157;4085.263057324841
399;157;11335.4974522293
2708;157;9551.81719745223
814;156;2260.923076923077
1100;156;1055.122435897436
683;156;9176.854487179487
734;156;1361.3339743589745
3522;156;2647.027564102564
5429;156;5095.3993589743595
3565;156;1300.1499999999999
4488;156;3942.8384615384616
3071;156;8821.898076923078
10;156;6670.545512820513
1739;156;8694.884615384615
2885;156;7141.639743589744
2046;156;1338.428846153846
1542;155;2787.777419354839
1293;155;8839.771612903227
4186;155;7981.671612903227
1654;155;7999.225806451613
3293;155;10670.768387096774
249;155;6186.011612903226
3596;155;8178.376774193548
11317;155;13987.599354838709
2812;155;9976.306451612903
916;155;6053.10064516129
3589;154;12644.448051948051
406;154;1059.0344155844155
2619;154;4868.821428571428
3789;154;11127.208441558441
549;154;4863.096103896104
3121;154;1862.433116883117
2465;154;2037.305844155844
3736;154;2749.970779220779
405;154;10257.614285714286
3943;154;1200.6175324675326
439;154;2649.890909090909
2469;154;1370.6675324675323
567;154;2645.5227272727275
5181;154;6636.248701298701
324;154;1708.9194805194804
4424;154;3897.981168831169
255;154;13567.033116883118
4071;154;8001.5766233766235
1781;154;2633.8266233766235
4949;154;13441.237662337662
3708;154;2127.4123376623374
691;154;2443.238961038961
3933;153;7141.547058823529
3932;153;2556.8281045751633
3957;153;12591.671241830065
4746;153;15681.998692810455
2076;153;2114.7849673202613
2325;153;5206.664705882353
2837;153;9301.374509803922
171;153;2366.649019607843
4715;153;16946.34836601307
2730;153;1321.1437908496732
958;153;2558.581045751634
2040;153;3717.249019607843
1258;153;973.9065359477125
1679;153;5137.938562091503
5912;153;6903.16339869281
2319;152;11398.711842105264
5317;152;5620.5684210526315
656;152;5243.232894736842
3880;152;2449.6388157894735
11141;152;11159.265131578948
753;152;2375.9
3059;152;6895.6269736842105
3661;152;2141.5513157894734
2934;152;12587.311842105262
136;152;2464.5940789473684
1324;152;6562.9513157894735
2107;152;3888.507894736842
1330;152;13786.60197368421
3602;152;14573.675000000001
1141;151;1147.6470198675497
3741;151;2765.6258278145697
4405;151;10349.603311258279
4442;151;5209.805298013245
2689;151;6668.461589403973
9179;151;6984.20132450331
48;151;7928.607284768212
5692;151;7208.854304635762
827;151;1382.2920529801324
1188;151;3078.8688741721853
905;150;3187.3906666666667
1325;150;1118.904
2640;150;6122.406666666667
659;150;1324.6866666666667
2398;150;1967.9973333333332
690;150;7769.575333333333
2085;150;3156.5186666666664
2631;150;1329.1653333333334
3585;150;2332.654666666667
1390;150;3931.6193333333335
3924;150;2033.7013333333334
55;150;1991.6206666666665
873;150;2370.6453333333334
1117;150;1899.6380000000001
125;150;12684.975999999999
4086;150;17321.132666666665
1521;149;1928.2738255033557
1576;149;8969.109395973155
2420;149;1559.2355704697986
3825;149;3504.2328859060403
2065;149;7639.692617449664
5305;149;11718.572483221476
265;149;2366.7657718120804
11096;149;8154.342953020135
10652;149;9059.65167785235
2724;149;6178.935570469799
712;149;15105.477181208054
11325;149;6566.440268456376
7713;149;8710.155033557048
7176;149;8350.809395973154
4618;149;9366.161744966443
3782;149;8701.339597315437
1500;148;8522.818918918918
3027;148;1818.0378378378377
891;148;2267.4567567567565
283;148;1949.7864864864866
2386;148;5835.006756756757
3802;148;2044.75472972973
1532;148;5567.125
3765;148;961.2202702702704
997;148;1167.62027027027
1304;148;10266.36418918919
1187;148;2362.195945945946
599;148;4291.827027027027
1078;148;2575.306081081081
1213;148;1974.458108108108
10134;148;12410.41554054054
1074;148;9534.833783783783
3409;148;2181.583783783784
1752;148;7778.14391891892
2526;148;2380.8445945945946
2653;148;7682.113513513514
980;147;3914.710204081633
847;147;2915.5639455782316
2921;147;5567.502040816327
440;147;5562.5258503401365
2917;147;6901.329931972789
3308;147;7079.374829931972
2084;147;8073.966666666667
2279;147;14780.366666666667
1210;147;9145.949659863947
951;147;1858.1115646258504
1754;147;15968.225170068028
375;147;2342.695918367347
3459;146;8467.223287671233
1954;146;1266.4246575342465
3149;146;3814.5897260273973
2156;146;9535.203424657533
3893;146;1962.7342465753425
3431;146;8333.215753424658
3285;146;1235.364383561644
1350;146;9022.117808219178
3009;146;1860.7082191780823
2604;146;2401.990410958904
590;146;5893.655479452054
1484;146;2250.2157534246576
11328;146;9087.808219178081
1275;146;2149.973287671233
3749;146;9520.03904109589
3427;146;9390.141780821918
11123;146;7147.95
2947;145;1934.491724137931
3894;145;2252.353793103448
2164;145;8350.850344827586
3448;145;9027.861379310345
2966;145;12035.429655172415
871;145;10458.196551724139
1663;145;1963.8848275862067
3138;145;1711.4703448275864
281;145;4502.784827586207
2675;145;4533.926206896552
3224;145;2201.5958620689657
6440;145;9941.227586206896
2408;145;5495.46275862069
4092;145;5484.153793103448
1478;145;11012.424827586208
2611;145;7651.126206896552
3811;145;1642.8475862068965
2066;145;1742.2572413793102
10280;145;12648.655862068967
1090;144;2688.581944444444
1316;144;885.7201388888889
1190;144;5281.109722222222
9208;144;6067.044444444445
2746;144;2410.647916666667
2759;144;11803.640277777777
10068;144;11947.690972222223
2805;144;1229.4701388888889
2945;144;2332.828472222222
2946;144;1718.1506944444445
52;144;8782.662499999999
2286;144;3880.443055555556
569;144;1664.2958333333333
9051;144;5660.520138888889
3339;144;3208.53125
261;144;1482.0944444444444
1656;144;8200.425
3471;144;7141.811805555556
447;144;8266.031944444445
