account_id;transaction_value_count
2391;3711.340909090909
3151;3709.672398190045
1726;3705.9908637873755
3122;3704.0850467289715
4418;3701.7971922246224
3003;3695.0
2475;3693.8638190954775
1393;3693.767479674797
9236;3690.7429590017828
2789;3680.203355704698
2383;3672.534158415842
4852;3662.5505454545455
3813;3652.352747252747
1975;3651.302708803612
1033;3651.230769230769
2545;3644.0614583333336
2661;3640.7827586206895
1728;3639.2931506849313
2232;3636.98
9140;3636.23037037037
3350;3633.6194244604317
1149;3632.5236559139785
3986;3629.7185840707966
3659;3624.6424581005585
3552;3623.73488372093
6051;3617.0427109974426
2870;3609.145664739884
3823;3603.9957446808507
3098;3603.022377622378
467;3599.181204819277
3143;3598.5484472049693
454;3598.0027559055115
8092;3594.63531598513
1506;3593.878571428572
643;3585.8137931034485
1761;3581.3483263598328
2723;3580.254150197629
1301;3578.3270676691727
3621;3575.284108527132
856;3570.6176245210727
1546;3569.20162601626
758;3566.6666666666665
381;3564.7715151515154
76;3559.665644171779
2425;3558.2255474452554
9159;3557.413888888889
929;3552.7752717391304
293;3552.5143884892086
5263;3547.7117216117217
2841;3544.937027027027
3468;3543.3995454545457
4480;3538.6335820895524
3763;3535.4748120300756
3419;3531.9306666666666
4190;3526.10411392405
2863;3521.9234234234236
3825;3504.2328859060403
1083;3502.4833333333336
665;3502.1175213675215
2911;3498.1907185628743
3821;3495.6293785310736
196;3495.6156746031747
5215;3495.162480376766
2901;3495.1182692307693
2996;3489.5150862068967
2049;3489.263076923077
3723;3484.4100628930814
8169;3470.6455598455595
3902;3464.077606177606
2158;3463.0666666666666
1759;3460.7951690821255
2916;3454.865829145729
1887;3451.073209549072
11271;3450.2567656765677
3332;3443.963917525773
3803;3439.3607734806633
3192;3437.930208333333
1627;3433.4855633802817
824;3433.4566666666665
3242;3425.2554744525546
27;3423.165056818182
93;3417.958741258741
3191;3414.2846153846153
8159;3406.452265861027
2560;3405.462376237624
2648;3403.5707547169814
760;3401.7133858267716
3415;3400.6316666666667
315;3400.0
6902;3386.1794285714286
2608;3382.7268398268398
5445;3381.0601036269427
2858;3376.716603773585
8321;3375.11738317757
9730;3370.2885350318475
2241;3369.257486136784
1113;3368.4091463414634
2951;3366.0283367556467
3843;3359.3250000000003
3636;3359.188785046729
2701;3351.2218181818184
1007;3345.5232432432435
1063;3340.34
1232;3339.276119402985
3834;3333.554135338346
1702;3330.1041666666665
1292;3329.7709677419352
1956;3328.129411764706
433;3327.5095693779904
1683;3320.453296703297
4356;3318.408148148148
1553;3313.8603603603606
8492;3307.3130331753555
2881;3300.175355450237
3039;3299.268965517241
1455;3299.1433526011565
3000;3297.6943217665616
2847;3295.3725308641974
917;3292.7628019323674
575;3292.731671554252
2659;3292.4837500000003
83;3289.9259860788866
9484;3286.2956896551723
115;3286.101063829787
3201;3279.7849865951744
1053;3275.854918032787
432;3270.2936507936506
2607;3269.981981981982
3779;3269.2266025641024
3254;3267.4382882882883
182;3266.6666666666665
1052;3264.2000000000003
1603;3259.680160320641
3564;3256.2949152542374
1881;3252.8761363636363
2361;3251.2572207084468
1310;3247.3639240506327
1367;3247.245982142857
9188;3242.9128925619834
1472;3240.2808764940237
1625;3237.773766233766
1550;3233.688068181818
7082;3231.1497854077256
6792;3228.951171875
145;3228.8191176470586
2758;3225.9778337531484
2310;3223.947391304348
1497;3223.0263157894738
672;3222.222222222222
2821;3221.5049723756906
3147;3221.3834210526315
2865;3220.222459893048
3298;3218.663076923077
727;3218.181818181818
1348;3212.20625
3606;3209.091608391608
3339;3208.53125
1466;3208.4700000000003
2015;3208.2641025641024
3333;3197.535087719298
741;3195.722653721683
10343;3194.8232142857146
3284;3193.8857923497267
2460;3192.837037037037
349;3192.478504672897
4254;3191.667419354839
905;3187.3906666666667
473;3186.309756097561
3462;3186.157079646018
6075;3185.884375
2053;3185.5253731343287
3809;3181.7893258426966
3170;3181.207575757576
686;3180.240316205534
2496;3170.9362776025237
3125;3169.8991228070176
2380;3167.5612068965515
1934;3164.1215419501136
2752;3163.3342857142857
1829;3161.834864864865
10049;3160.7504347826084
2085;3156.5186666666664
928;3152.732425742574
1105;3151.8759740259743
5767;3150.3343317972353
866;3149.5936305732484
859;3145.6119658119655
2335;3142.5702127659574
3613;3141.724407582938
540;3141.5891008174385
1590;3140.5890666666664
580;3134.9021621621623
2151;3132.6963963963963
3478;3132.314765100671
2892;3130.769230769231
2482;3128.2145263157895
205;3127.592957746479
2645;3126.5064864864867
1949;3124.7685416666664
1920;3118.0441860465116
6097;3117.9388349514566
2272;3113.8553846153845
7190;3107.8650872817952
3826;3107.7603846153843
4329;3104.9365497076024
2810;3103.8888586956523
1992;3100.0328571428568
3261;3099.158426966292
3575;3098.6059299191375
4650;3093.8408921933083
2206;3088.4044642857143
1188;3078.8688741721853
1073;3078.827299703264
558;3076.6994871794873
2804;3074.67625
3128;3072.4355555555558
2507;3072.2149606299213
2525;3071.8719557195573
3939;3068.8609375
1430;3066.6666666666665
2395;3064.392261904762
444;3063.629090909091
3962;3048.0
3747;3044.824465558195
3573;3040.832307692308
994;3040.6164556962026
1061;3040.1344262295083
3709;3037.656071428571
3951;3028.2807692307692
992;3023.5658862876253
2333;3019.867391304348
2495;3018.181818181818
3246;3016.955107526882
3980;3015.8551063829786
1674;3011.745
6064;3006.7635514018693
42;3005.020202020202
4121;3004.9324074074075
362;3002.8883018867928
2851;3001.2716216216218
1526;3000.0370967741933
3934;2994.9822222222224
507;2994.6489208633093
671;2994.5
1372;2994.459383033419
4379;2994.172440944882
3114;2992.809375
7828;2990.9533898305085
3758;2989.659722222222
7890;2988.130882352941
1425;2987.6577215189873
3706;2983.4709677419355
3324;2981.179220779221
2204;2973.723333333333
3010;2972.0385321100916
4287;2969.241
3461;2968.4210526315787
890;2967.5907894736843
1102;2966.5516483516485
10905;2966.120338983051
3380;2961.509677419355
3716;2960.0
1034;2959.2736363636363
870;2957.249166666667
2914;2956.8329479768786
876;2956.817857142857
2878;2954.4375
728;2952.5596412556056
2021;2943.75
2454;2943.4967741935484
1615;2941.67
3064;2940.8072265625
1138;2938.6206896551726
4328;2933.117883211679
5126;2931.5616438356165
586;2931.496313364055
1541;2926.4457746478874
1916;2925.1118644067797
1931;2922.33
533;2921.559375
3816;2921.212121212121
1315;2919.3349253731344
1186;2916.4928571428572
847;2915.5639455782316
1015;2907.546590909091
2052;2906.9256959314775
486;2906.7897297297295
2285;2905.999230769231
1271;2902.0463414634146
562;2900.374603174603
4385;2899.8477848101265
1904;2898.9028846153847
1219;2897.8408536585366
2852;2896.0
1825;2895.6489626556017
129;2893.662686567164
2706;2890.3225806451615
2548;2890.10303030303
1600;2887.6050847457627
1717;2885.575
804;2883.5205607476637
4438;2882.926277372263
2649;2882.6695970695973
778;2881.4814814814813
85;2881.237962962963
1212;2876.96449704142
3995;2867.6481481481483
848;2865.6608490566036
1483;2864.9995652173916
2502;2864.1060869565217
1713;2863.5233438485807
2043;2861.0238805970152
3832;2859.7688073394493
626;2850.062841530055
2684;2850.0164556962027
4458;2847.739534883721
1885;2843.6402298850576
3498;2835.0474999999997
2784;2833.834545454545
3800;2832.4056962025315
826;2828.1122905027933
262;2819.0476190476193
4034;2814.893854748603
2714;2812.963157894737
2983;2809.172463768116
1499;2805.0025210084036
2595;2802.086567164179
157;2800.2000000000003
2329;2799.907194244604
1918;2797.185472972973
2884;2796.3501234567902
10436;2794.26455026455
1047;2793.628125
585;2788.1349999999998
1542;2787.777419354839
3922;2786.8
2674;2785.1000000000004
4511;2784.06843575419
3570;2783.896901408451
1563;2783.3333333333335
3784;2783.136283185841
822;2782.3232000000003
2605;2777.3460317460317
13;2776.1866666666665
3423;2776.176470588235
934;2774.7644444444445
705;2772.821111111111
5164;2772.678846153846
1857;2771.2010989010987
9242;2770.83119266055
2925;2769.9636363636364
854;2768.042661448141
1543;2766.1758241758243
3741;2765.6258278145697
1851;2763.343107769423
2291;2758.7813432835824
466;2755.8823529411766
2679;2755.876712328767
3321;2754.3414814814814
894;2750.50890052356
3736;2749.970779220779
3243;2748.9582781456957
1118;2748.3889724310775
2926;2744.296935483871
1077;2741.231989247312
323;2736.8596153846156
3140;2735.448275862069
3245;2730.6048192771086
2734;2727.4769696969697
3354;2727.0819887429643
3126;2724.6517730496457
3955;2723.54091954023
1239;2719.6888554216866
1833;2718.978846153846
5369;2710.3832402234634
2036;2707.411111111111
4008;2706.060606060606
1226;2705.1807999999996
10351;2696.504615384615
956;2696.1510903426793
3025;2692.1923076923076
2402;2692.101754385965
9153;2691.8603448275862
2747;2691.1565040650407
2193;2689.512403100775
3464;2688.9819444444447
1090;2688.581944444444
1360;2686.8240143369176
2907;2686.08526645768
2012;2684.871974522293
3588;2683.0253623188405
2215;2682.3678571428572
1769;2682.346889952153
2777;2678.2608695652175
1303;2676.9614285714283
1613;2675.677714285714
1265;2674.914465408805
130;2674.3087378640776
2766;2671.908181818182
2349;2671.3295081967212
3616;2669.230769230769
720;2668.5136150234744
3539;2665.8796666666667
1157;2665.8242331288343
836;2663.557926829268
1704;2662.911616161616
2497;2655.8754237288135
11265;2654.785950413223
3454;2654.650806451613
3413;2654.0483931947074
941;2652.2809352517984
3885;2650.5533333333333
439;2649.890909090909
864;2649.8383720930233
1665;2648.7920454545456
1863;2648.6944055944055
3788;2648.632273838631
436;2648.3366492146597
2217;2647.222222222222
1454;2647.0588235294117
3522;2647.027564102564
567;2645.5227272727275
1522;2643.1822784810124
492;2642.1022875816993
471;2640.057222222222
3858;2637.0270408163265
2533;2636.2164251207732
1736;2633.8305263157895
1781;2633.8266233766235
2290;2632.4016528925617
6;2632.3865853658535
757;2632.018382352941
579;2631.091935483871
3604;2630.627868852459
264;2626.1349206349205
3281;2625.4100000000003
1334;2623.7908256880733
1262;2620.0616822429906
875;2617.077073170732
4159;2615.261141304348
2620;2614.110810810811
3490;2613.8888888888887
529;2612.2558139534885
2347;2610.4868613138688
89;2610.0311475409835
516;2608.1109826589595
10440;2606.168490153173
2312;2604.6372881355933
551;2603.410752688172
1317;2602.0926174496644
2739;2601.596590909091
2846;2600.6359375
5118;2600.2344262295082
476;2600.0
2871;2598.007446808511
519;2597.779256965944
2774;2597.1730994152044
3881;2596.2819047619046
969;2593.5466858789623
4588;2591.6873015873016
2067;2591.3139455782316
3307;2590.683149171271
350;2590.429166666667
2293;2590.3505649717513
3691;2585.7934097421203
4000;2585.085257985258
1947;2584.0084415584415
113;2581.9992647058825
869;2581.25
1168;2579.032048192771
2718;2578.867410714286
2401;2578.8462406015037
2610;2578.6867256637165
1075;2575.338431372549
1078;2575.306081081081
316;2570.8324324324326
5541;2570.685131195335
2781;2568.133457249071
2563;2567.368014705882
2944;2566.607423580786
4093;2565.6683544303796
3991;2565.5133333333333
1859;2564.2027472527475
3928;2563.7433962264154
1606;2563.09027027027
331;2560.6711442786072
958;2558.581045751634
146;2558.2662295081964
3932;2556.8281045751633
69;2556.811224489796
3684;2554.8254180602007
3523;2554.724242424242
4347;2554.540687679083
1775;2554.514058355438
236;2553.846153846154
1858;2551.6397435897434
4090;2550.092857142857
1399;2548.649799196787
3669;2548.6476744186048
749;2546.2654545454543
3715;2546.153846153846
1395;2545.2753623188405
2457;2542.995283018868
1573;2542.40625
1964;2540.603488372093
258;2539.0612499999997
3357;2538.088888888889
3494;2536.9325396825398
2032;2535.6339181286553
3247;2534.0256157635467
1690;2532.8282828282827
2357;2532.15406162465
3023;2531.9387096774194
2690;2530.557281553398
3006;2530.4058333333332
2791;2530.34
2712;2530.164066852368
250;2529.6414141414143
1642;2529.513425925926
2618;2529.3039886039883
3068;2526.0759259259257
713;2525.6389380530973
1555;2525.326605504587
587;2525.0
988;2524.669961977186
3769;2522.982098765432
2565;2522.8675257731957
3;2521.5538461538463
428;2521.272521246459
328;2521.008860759494
496;2517.2563591022445
2783;2515.155813953488
2300;2513.3333333333335
2258;2512.605882352941
3406;2509.9785714285713
351;2509.845588235294
7559;2509.3
3640;2509.0783439490447
2410;2508.3427631578948
787;2506.7801075268817
4355;2506.014215686275
701;2504.498837209302
2455;2503.0759615384613
2665;2502.7959798994975
2045;2502.744696969697
3734;2501.1200000000003
1784;2499.119887955182
1985;2497.990551181102
616;2497.548502994012
2452;2496.139705882353
2601;2495.8333333333335
3504;2495.671653543307
1619;2494.5386554621846
3456;2492.7041139240505
3385;2491.2603448275863
664;2491.1840336134455
1356;2490.165420560748
1279;2487.3267857142855
1476;2485.6336206896553
2886;2485.406707317073
112;2485.1087078651685
306;2484.4565217391305
1337;2484.329255319149
484;2481.230867346939
271;2480.9
488;2480.6451612903224
3144;2478.9854430379746
3682;2478.630352303523
2244;2478.153363228699
2538;2477.124489795918
7449;2476.184984984985
40;2475.718306010929
1307;2474.924163568773
410;2474.901739130435
3531;2473.2383233532933
3712;2472.1012145748987
1652;2471.864864864865
2231;2471.289189189189
1469;2471.2383720930234
2091;2469.7701612903224
4589;2469.6995238095237
2713;2467.9519572953736
1302;2466.962671232877
801;2465.775789473684
136;2464.5940789473684
726;2463.58664495114
3183;2463.298076923077
1925;2461.9420529801323
1248;2460.0221719457013
872;2458.652845528455
3810;2457.4971014492753
3668;2456.6666666666665
1246;2455.1409638554214
2939;2454.943421052632
1908;2454.7235955056176
1234;2454.5576219512195
1014;2454.100625
795;2451.525939849624
2524;2451.5
1710;2451.2640449438204
764;2450.859888579387
460;2450.0282945736435
3880;2449.6388157894735
2540;2448.589705882353
650;2448.236293436293
2849;2446.9821428571427
576;2445.863966480447
4543;2444.9978571428574
762;2444.9890710382515
1383;2444.550581395349
2663;2444.3370212765954
2339;2444.245161290323
470;2443.9070776255708
3276;2443.7652173913043
3592;2443.5116809116807
691;2443.238961038961
2205;2441.1600000000003
1222;2440.9531335149863
2687;2440.7702380952383
964;2440.132806324111
2439;2439.4654929577464
2491;2439.185779816514
1451;2439.1117816091955
1730;2438.393548387097
2002;2437.8814024390244
714;2437.2529914529914
978;2437.131152647975
1914;2435.2226837060703
3032;2433.95889212828
996;2430.775641025641
4550;2430.365909090909
3181;2429.73553008596
1327;2429.5787313432834
1659;2428.825714285714
1096;2428.825
933;2426.6843750000003
2722;2426.2000000000003
902;2423.440778688525
3275;2422.6671469740636
3336;2422.434599156118
1064;2420.923076923077
302;2420.5024096385546
1530;2418.9062176165803
1401;2417.1070821529747
3548;2415.7489795918364
1161;2413.977329192546
3898;2411.333006535948
1560;2411.236170212766
1912;2410.690153846154
2746;2410.647916666667
1450;2410.41
1295;2408.7773584905663
3701;2407.9150326797385
1130;2407.1866666666665
3129;2406.7449704142014
2801;2406.356779661017
2536;2404.29126984127
1065;2402.0214285714287
2604;2401.990410958904
1421;2400.948675496689
2577;2399.7685279187817
3174;2398.080487804878
4416;2397.220652173913
654;2397.134439834025
2203;2396.349392712551
2623;2395.1618528610356
2492;2394.8356321839083
3530;2393.793406593407
1564;2393.155172413793
2399;2392.508868501529
2270;2392.3420454545453
2041;2392.1725
4109;2389.313524590164
3008;2389.2487113402062
1794;2388.226666666667
1667;2387.7139534883718
1782;2386.7507288629736
3365;2385.7611940298507
3001;2385.324480369515
1431;2384.958011049724
1724;2384.170707070707
2686;2383.997701149425
774;2383.9772727272725
1277;2383.839420289855
2010;2382.429616724739
2382;2382.091065292096
325;2382.0460317460315
694;2381.7664179104477
1682;2381.2303867403316
1814;2381.1213114754096
2526;2380.8445945945946
2654;2380.3988970588234
1402;2380.0376910016976
620;2380.0
1366;2379.6546816479404
2220;2378.313296398892
753;2375.9
888;2375.875
1155;2374.800763358779
678;2374.6401805869077
662;2374.529069767442
2751;2374.2124567474048
2090;2373.6343137254903
833;2371.1788617886177
873;2370.6453333333334
359;2370.346153846154
265;2366.7657718120804
171;2366.649019607843
1236;2366.3478658536583
1164;2366.2368563685636
973;2365.054393305439
1933;2364.544329896907
1597;2364.4096069868997
2422;2363.5542857142855
1187;2362.195945945946
2979;2361.688235294118
676;2361.6150234741785
165;2360.934139784946
3168;2360.7398351648353
708;2360.0
1848;2359.07072243346
588;2358.930905511811
1181;2357.756603773585
3652;2357.466355140187
1048;2357.1947674418607
3572;2356.8518518518517
225;2355.4820045558085
4173;2353.839285714286
1712;2353.7321739130434
2928;2353.4858695652174
2750;2351.797288135593
1831;2348.5903790087464
224;2348.5213114754097
3814;2347.8260869565215
2942;2346.3075
3600;2345.6392550143264
1930;2344.946089385475
3029;2344.330088495575
3996;2343.901123595506
318;2343.4093103448276
375;2342.695918367347
3347;2341.970731707317
3536;2341.708540925267
234;2341.4484375
3067;2340.6642335766423
192;2339.701146131805
2965;2337.919428571429
2692;2337.3135294117646
3773;2337.254945054945
3241;2335.863914373089
1238;2334.463243243243
1008;2334.1809160305343
1703;2333.9881355932202
1558;2333.3670807453414
2152;2333.212
3509;2333.010299003322
2945;2332.828472222222
3398;2332.7434782608693
3585;2332.654666666667
7033;2330.751798561151
3704;2329.90054200542
3554;2329.5995294117647
2018;2328.034836065574
1535;2327.125558312655
389;2325.081862745098
1792;2323.185436893204
783;2322.6962264150943
1501;2321.4786259541984
2149;2320.4796875
300;2320.349322493225
2233;2320.1562874251495
1045;2319.961764705882
1206;2319.10988372093
58;2317.383211678832
3384;2316.0354497354497
1358;2313.397252747253
2500;2309.7989795918365
2953;2308.290055248619
4437;2306.8086486486486
2999;2305.693430656934
2978;2304.8373076923076
3870;2304.526126126126
2359;2303.6539393939397
3024;2301.8582089552237
1630;2296.689538461538
3438;2296.4935779816515
2328;2296.377973568282
419;2295.4948051948054
877;2295.31875
2336;2294.6779255319148
3120;2294.165
1744;2292.0048484848485
162;2291.7895104895106
1419;2290.7402597402597
768;2290.7359550561796
1557;2290.5416666666665
1128;2288.5025723472672
1622;2286.0561904761903
1209;2285.6406779661015
1288;2285.507570977918
1140;2284.4761904761904
1995;2283.615068493151
3099;2283.2074074074076
602;2282.9394444444442
3625;2282.4697452229298
3080;2281.221348314607
308;2280.502380952381
368;2280.2217636022515
2662;2280.067704280156
2196;2279.1974025974027
986;2278.776073619632
2489;2278.3501432664757
135;2277.558282208589
2719;2277.0955056179773
297;2276.5493975903614
1460;2275.6622641509434
371;2275.115267175572
3657;2273.385
1666;2273.0258566978196
4439;2271.8987654320986
735;2271.070588235294
3560;2270.7537735849055
4069;2269.5912280701755
1958;2269.380542986425
2544;2269.3299492385786
891;2267.4567567567565
3954;2265.7579096045197
3537;2265.5982300884957
2531;2265.2436974789916
155;2263.9848780487805
1997;2263.1206060606064
814;2260.923076923077
3840;2260.462626262626
1107;2260.2169491525424
1889;2256.4644444444443
3417;2255.2
3525;2255.059195402299
1308;2253.6117117117115
975;2253.155172413793
3894;2252.353793103448
938;2251.898412698413
3569;2251.692682926829
2088;2250.352011494253
1484;2250.2157534246576
3656;2250.124414715719
138;2250.0
1370;2249.9256
5472;2248.587613293051
2937;2248.214285714286
1158;2248.1748387096773
2499;2248.0807086614172
464;2246.822891566265
2253;2245.828115942029
1620;2244.962441314554
10799;2243.921686746988
1082;2243.8135338345865
1771;2242.336496350365
3952;2241.7698412698414
3231;2240.238679245283
3107;2240.225566343042
2549;2239.0737313432833
3020;2238.5694444444443
1441;2236.8229629629627
1551;2235.8673469387754
1556;2235.440650406504
1211;2234.8212264150943
6688;2234.5088353413653
317;2233.886980609418
908;2232.7664206642066
3291;2232.3365217391306
3775;2231.976323119777
2477;2231.370642201835
150;2231.122950819672
3045;2230.6795555555555
3117;2228.554054054054
1751;2226.965185185185
2403;2225.3303664921464
3631;2223.7376470588238
2128;2222.8785714285714
107;2222.6789915966388
2861;2222.2517615176153
2697;2221.471769383698
2363;2219.557328990228
1608;2219.2868852459014
2387;2216.604615384615
1853;2215.185606060606
1865;2215.0255591054315
1617;2213.881284916201
1349;2212.6285714285714
2434;2210.2638888888887
4105;2208.108148148148
3737;2206.7249084249083
1668;2204.2354838709675
1126;2204.041161616162
565;2203.85
3224;2201.5958620689657
1436;2200.890875912409
10904;2200.3903846153844
2210;2200.1902255639097
2038;2198.4201474201473
7819;2197.5818950930625
3175;2196.259649122807
3868;2196.1701639344265
2955;2196.01452991453
3599;2195.9065934065934
3062;2194.375438596491
2020;2193.7970394736844
765;2193.3904347826087
3937;2192.8723926380367
3660;2192.237572254335
2103;2191.0627906976742
353;2188.150684931507
3305;2186.8627802690585
2579;2186.364285714286
1961;2186.298529411765
3883;2182.6659817351597
2481;2182.051282051282
3409;2181.583783783784
1088;2180.939202657807
3432;2180.8942675159237
1841;2179.337
2432;2179.313924050633
1959;2176.0057065217393
3469;2174.854390934844
1276;2174.7994555353903
2958;2174.7523178807946
1312;2174.681102362205
2212;2173.441875
2636;2173.4161904761904
206;2172.25078125
1321;2171.063063063063
2027;2171.048888888889
3667;2171.035
2603;2170.0210144927537
1855;2167.2140350877194
252;2167.0
788;2163.9198581560286
2147;2163.3229007633586
1582;2163.0742690058482
2364;2161.7651063829785
3092;2161.7453551912567
1520;2161.4735576923076
1220;2158.9307692307693
3132;2158.7462365591396
1648;2158.720618556701
2543;2157.490740740741
537;2156.1731481481484
1823;2154.5666666666666
559;2154.1267955801104
2575;2153.7359649122805
550;2152.8608695652174
3720;2152.692211838006
2974;2152.200289017341
1275;2149.973287671233
2172;2147.8615384615387
2431;2147.552011494253
3583;2147.5261061946903
3571;2147.060696517413
4803;2146.9691428571427
628;2144.260802469136
163;2144.0523041474653
3310;2143.2716783216783
3328;2142.9102272727273
3661;2141.5513157894734
3022;2141.0242990654206
3676;2140.9577777777777
1195;2140.7181102362206
461;2140.3571065989845
391;2139.224538258575
746;2138.716836734694
1671;2137.783653846154
2989;2137.6851590106007
3601;2137.061111111111
744;2136.6722527472525
554;2134.1157894736843
3351;2134.0041420118346
921;2133.0597484276727
1629;2132.546327683616
2063;2132.4598159509205
403;2131.0907643312103
335;2130.738202247191
3639;2130.677450980392
398;2128.9896551724137
229;2128.891011235955
2591;2128.7214723926377
259;2128.182275132275
3511;2128.0464285714284
3708;2127.4123376623374
1735;2126.755
3055;2126.1342391304347
1514;2124.962365591398
3288;2124.894208494208
1423;2123.183111111111
1575;2123.120916905444
3130;2123.0925925925926
1880;2122.0752777777775
1422;2122.0126721763086
3976;2116.6486338797813
2076;2114.7849673202613
1449;2114.2156462585035
3355;2113.9703071672357
2539;2112.174285714286
3470;2112.1214285714286
2173;2109.250505050505
320;2107.9120567375885
842;2105.8926829268294
3184;2105.1596363636363
2373;2104.5737288135592
2869;2103.9137404580156
2883;2103.289024390244
2557;2102.1724340175956
1028;2100.0
3250;2099.278431372549
3541;2096.8441176470587
3568;2096.81625
3792;2096.6277777777777
3692;2094.903658536585
2230;2094.20625
220;2093.7140718562873
3145;2090.998083067093
2077;2090.6570212765955
3394;2090.4993710691824
1688;2087.9290140845073
3549;2087.9056
1720;2087.5
636;2086.761445783133
2186;2086.715
3910;2085.7734042553193
2406;2084.800714285714
841;2084.47915407855
3524;2082.081012658228
3753;2080.799593495935
2621;2079.928961748634
2776;2079.6417910447763
3196;2078.936789297659
469;2077.9011764705883
571;2077.3468253968254
546;2076.122549019608
754;2075.9259109311743
1765;2074.8122302158276
1799;2074.76953125
9227;2073.025
435;2072.714749262537
1215;2071.550505050505
696;2070.298387096774
614;2069.3
3927;2068.8572481572483
1394;2068.0588888888888
1354;2066.8947368421054
923;2066.873076923077
2177;2066.733908045977
1176;2063.2837837837837
2868;2061.6450199203186
3671;2059.103278688525
2685;2058.711111111111
2569;2057.1868945868946
3566;2056.878624078624
5033;2054.271028037383
920;2053.531428571429
3926;2050.7866141732284
1924;2050.6923076923076
1199;2050.3913385826772
1633;2049.8061403508773
1847;2049.723312883436
152;2048.4010204081633
216;2047.2673469387753
3164;2046.8825214899714
3780;2046.5081818181818
4309;2045.5052631578947
633;2045.2068181818183
12;2044.8235849056603
3802;2044.75472972973
791;2043.4216049382715
128;2042.2804511278196
1503;2041.9971631205672
3842;2041.9524390243903
2696;2041.6298969072166
528;2040.9373737373737
292;2039.516129032258
1972;2039.438753387534
39;2038.9461152882207
2465;2037.305844155844
1940;2035.9766666666665
1788;2035.9536121673007
2365;2035.2489626556016
3924;2033.7013333333334
1806;2033.458452722063
2131;2032.49375
2274;2031.5814207650274
3292;2031.342238267148
3620;2027.5454545454545
2835;2026.9575757575756
413;2022.1159420289855
789;2021.9969387755102
3977;2021.9884615384615
2534;2021.629016786571
1988;2021.1173228346456
965;2019.9762711864405
246;2019.9195652173914
166;2019.7075630252102
802;2019.5995833333334
321;2019.3970967741934
2185;2019.1762711864405
3651;2018.4733137829912
2519;2016.43743315508
1647;2016.3050847457628
3742;2016.0841463414633
2980;2012.9457337883957
3515;2009.9751999999999
3449;2008.9173333333335
1445;2007.860902255639
3856;2006.6161016949154
1150;2006.2112903225805
3888;2005.4781818181818
2397;2004.2436170212766
1094;2003.18224852071
8475;2002.9358455882355
2949;2002.8807570977917
3412;2002.7415384615383
518;1999.8798634812288
2097;1999.32625
481;1998.888888888889
3852;1998.7811594202897
1241;1998.2945544554455
910;1997.1817307692306
887;1997.0335526315787
3988;1996.7677685950412
3171;1996.5873333333332
1205;1996.489494163424
942;1995.467430025445
2589;1995.2186567164179
143;1994.569298245614
1624;1992.8371727748693
548;1991.6770538243627
55;1991.6206666666665
2829;1991.1714285714286
1689;1988.101880877743
1434;1987.0178082191778
5;1986.6833333333332
561;1985.673722627737
747;1985.1262872628727
3429;1984.307731958763
326;1983.3282352941176
149;1982.4822580645161
2479;1982.0776765375854
581;1980.8528301886793
857;1979.9226148409894
1714;1978.538367346939
4119;1978.441955835962
1296;1975.9169642857144
3452;1975.7855855855857
475;1975.5166666666664
267;1975.447393364929
710;1975.3266393442623
3482;1975.1085201793724
592;1974.614393939394
1213;1974.458108108108
800;1973.6100000000001
2833;1973.592485549133
1899;1972.7199999999998
2459;1970.6183098591548
3232;1970.5680327868852
1822;1970.401152737752
49;1969.4817204301073
2256;1968.6321533923306
3680;1968.605291005291
889;1968.0244897959183
2398;1967.9973333333332
1030;1966.4484162895926
3960;1965.6360119047617
425;1964.9626893939394
1492;1964.629203539823
1280;1964.4666666666665
1663;1963.8848275862067
2990;1963.776646706587
3912;1963.241812865497
62;1962.9929775280898
3893;1962.7342465753425
1882;1962.4754950495048
123;1959.3790419161676
3730;1958.9338645418327
892;1958.558173076923
3013;1957.1909090909091
2969;1955.8139534883721
1371;1954.85234375
2755;1951.3828358208955
1875;1951.1765100671141
283;1949.7864864864866
657;1949.7131519274376
1741;1947.3447236180903
2317;1944.7324675324674
3263;1944.7145454545455
552;1941.206231454006
305;1940.4544642857143
3142;1939.5216828478963
737;1937.7741007194243
2047;1937.7114832535885
591;1935.3576271186441
2947;1934.491724137931
2006;1933.8172413793104
45;1933.331884057971
954;1931.5007751937985
3369;1931.3398058252428
1057;1930.0286666666666
1517;1929.7393700787402
2820;1929.6407407407405
9;1929.1803324099722
932;1928.480291970803
1521;1928.2738255033557
608;1925.9870192307692
1877;1925.3963917525775
1731;1924.7175438596491
1937;1920.5905604719762
2029;1919.4444444444443
3812;1916.7429203539823
1420;1915.6617511520735
1069;1915.532026143791
1228;1915.236725663717
2180;1914.6341463414635
3075;1914.1914634146342
502;1913.9661764705882
1565;1912.948085106383
947;1912.3183066361555
1098;1909.4761061946904
3383;1907.2250000000001
3176;1905.7093750000001
3670;1903.9143322475568
2366;1903.0444444444445
1602;1902.9829652996846
2476;1900.8876865671643
2461;1900.1119402985075
1117;1899.6380000000001
2964;1896.5610000000001
745;1895.7
8919;1894.1255319148936
1917;1892.55
3157;1889.6621951219513
1183;1889.5671641791046
117;1889.0987878787878
703;1887.2127272727273
4;1886.9430107526882
3435;1884.9287974683543
1637;1884.7558685446008
926;1884.645
3234;1883.9658031088084
3264;1882.2434250764525
1827;1882.1287539936104
3729;1881.932338308458
1686;1881.7201474201474
2223;1880.9445121951221
